Datetime,AAPL High,AAL High,AAP High,A High,ABBV High,ABT High,ACGL High,ACN High
2024-01-18 11:28:00-05:00,188.72999572753906,13.140000343322754,61.599998474121094,129.07000732421875,162.1999969482422,113.75,78.38999938964844,
2024-01-18 11:29:00-05:00,188.9600067138672,13.140000343322754,,129.08999633789062,162.2100067138672,113.75060272216797,78.3550033569336,356.5329895019531
2024-01-18 11:30:00-05:00,188.77999877929688,13.140000343322754,61.630001068115234,129.10000610351562,162.19000244140625,113.72000122070312,78.3499984741211,356.5
2024-01-18 11:31:00-05:00,188.75999450683594,13.15999984741211,61.65999984741211,129.1300048828125,162.05999755859375,113.69000244140625,78.36000061035156,356.3999938964844
2024-01-18 11:32:00-05:00,188.75999450683594,13.15999984741211,61.65999984741211,129.125,162.1999969482422,113.70999908447266,78.33000183105469,356.4800109863281
2024-01-18 11:33:00-05:00,188.72999572753906,13.15999984741211,61.720001220703125,129.1300048828125,162.27499389648438,113.68000030517578,78.70999908447266,356.3999938964844
2024-01-18 11:34:00-05:00,188.69500732421875,13.170000076293945,61.689998626708984,129.10000610351562,162.3699951171875,113.68000030517578,78.79000091552734,356.4549865722656
2024-01-18 11:35:00-05:00,188.5449981689453,13.168999671936035,61.7400016784668,129.11000061035156,162.3300018310547,113.69000244140625,78.80000305175781,356.4700012207031
2024-01-18 11:36:00-05:00,188.61000061035156,13.15999984741211,61.66999816894531,129.1300048828125,162.3800048828125,113.73500061035156,78.63999938964844,356.5400085449219
2024-01-18 11:37:00-05:00,188.52999877929688,13.15999984741211,61.619998931884766,129.22999572753906,162.38999938964844,113.73999786376953,78.55999755859375,356.70001220703125
2024-01-18 11:38:00-05:00,188.64999389648438,13.140000343322754,61.59000015258789,129.1999969482422,162.4600067138672,113.69000244140625,78.55500030517578,356.8399963378906
2024-01-18 11:39:00-05:00,188.72000122070312,13.140000343322754,61.52000045776367,129.17999267578125,162.4600067138672,113.68000030517578,78.51000213623047,356.8399963378906
2024-01-18 11:40:00-05:00,188.6199951171875,13.135000228881836,61.541900634765625,129.1300048828125,162.42999267578125,113.66999816894531,78.54000091552734,356.6449890136719
2024-01-18 11:41:00-05:00,188.55999755859375,13.114999771118164,61.56999969482422,129.1199951171875,162.39999389648438,113.61000061035156,78.5,356.8599853515625
2024-01-18 11:42:00-05:00,188.52499389648438,13.109999656677246,61.529998779296875,129.13999938964844,162.40499877929688,113.58999633789062,78.44999694824219,356.8320007324219
2024-01-18 11:43:00-05:00,188.48500061035156,13.130000114440918,61.52000045776367,129.11000061035156,162.49000549316406,113.58999633789062,78.43000030517578,356.8800048828125
2024-01-18 11:44:00-05:00,188.45840454101562,13.130000114440918,61.560001373291016,129.11000061035156,162.52999877929688,113.55000305175781,78.38999938964844,356.9549865722656
2024-01-18 11:45:00-05:00,188.44000244140625,13.135000228881836,61.540000915527344,129.10000610351562,162.52000427246094,113.5,78.37000274658203,357.0
2024-01-18 11:46:00-05:00,188.36749267578125,13.125800132751465,61.540000915527344,128.9600067138672,162.49000549316406,113.4800033569336,78.29499816894531,356.7799987792969
2024-01-18 11:47:00-05:00,188.375,13.129899978637695,61.52000045776367,,162.5399932861328,113.4800033569336,78.3499984741211,356.7250061035156
2024-01-18 11:48:00-05:00,188.3800048828125,13.125,61.52000045776367,129.07000732421875,162.53500366210938,113.48999786376953,78.41999816894531,356.54998779296875
2024-01-18 11:49:00-05:00,188.4398956298828,13.119999885559082,61.540000915527344,129.07000732421875,162.5399932861328,113.48999786376953,78.37999725341797,356.3900146484375
2024-01-18 11:50:00-05:00,188.5399932861328,13.119999885559082,61.58000183105469,129.1699981689453,162.52999877929688,113.5199966430664,78.375,356.635009765625
