Datetime,AAPL Open,AAL Open,AAP Open,A Open,ABBV Open,ABT Open,ACGL Open,ACN Open
2024-01-16 09:44:00-05:00,182.3249969482422,12.949899673461914,61.20000076293945,129.08999633789062,161.80999755859375,113.0999984741211,78.08999633789062,354.78741455078125
2024-01-16 09:45:00-05:00,182.25,12.925000190734863,61.189998626708984,,161.8249969482422,113.11000061035156,78.06500244140625,354.3949890136719
2024-01-16 09:46:00-05:00,181.94500732421875,12.949999809265137,61.27000045776367,129.27000427246094,161.63999938964844,113.0999984741211,78.07499694824219,354.3999938964844
2024-01-16 09:47:00-05:00,181.5050048828125,12.949999809265137,61.334999084472656,129.39999389648438,161.63999938964844,113.18000030517578,78.1449966430664,353.6099853515625
2024-01-16 09:48:00-05:00,181.27920532226562,12.930000305175781,61.22589874267578,129.1300048828125,161.63999938964844,113.16999816894531,78.42500305175781,353.2200012207031
2024-01-16 09:49:00-05:00,181.4499969482422,12.979900360107422,61.29999923706055,129.07000732421875,161.47000122070312,113.08000183105469,78.33000183105469,353.5849914550781
2024-01-16 09:50:00-05:00,181.10499572753906,12.96500015258789,61.36000061035156,129.32249450683594,161.69000244140625,113.16000366210938,78.4000015258789,353.3949890136719
2024-01-16 09:51:00-05:00,181.07000732421875,12.960000038146973,61.47999954223633,129.41000366210938,161.49000549316406,113.16500091552734,78.30500030517578,352.8299865722656
2024-01-16 09:52:00-05:00,181.05999755859375,12.960000038146973,61.540000915527344,129.22999572753906,161.4199981689453,113.12000274658203,78.06009674072266,353.0150146484375
2024-01-16 09:53:00-05:00,181.0675048828125,12.979999542236328,61.689998626708984,129.47999572753906,161.48500061035156,113.11000061035156,78.12999725341797,353.17498779296875
2024-01-16 09:54:00-05:00,181.27000427246094,12.930000305175781,61.42499923706055,129.10499572753906,161.4949951171875,113.05000305175781,78.2249984741211,353.2300109863281
2024-01-16 09:55:00-05:00,181.30499267578125,12.9399995803833,61.43000030517578,,161.69000244140625,113.1500015258789,78.19999694824219,353.2449951171875
2024-01-16 09:56:00-05:00,181.3159942626953,12.930000305175781,61.34000015258789,129.1699981689453,161.6699981689453,113.2249984741211,78.19000244140625,353.3399963378906
2024-01-16 09:57:00-05:00,181.17999267578125,12.924400329589844,61.152000427246094,129.11000061035156,161.61500549316406,113.18699645996094,78.25,353.385009765625
2024-01-16 09:58:00-05:00,181.32000732421875,12.899900436401367,61.08000183105469,128.9199981689453,161.5959930419922,113.0999984741211,78.2750015258789,353.3534851074219
2024-01-16 09:59:00-05:00,181.3000030517578,12.889900207519531,61.0099983215332,128.80499267578125,161.625,113.08999633789062,78.33999633789062,353.3599853515625
2024-01-16 10:00:00-05:00,181.36000061035156,12.864999771118164,61.029998779296875,128.99000549316406,161.69000244140625,113.22000122070312,78.50499725341797,354.0050048828125
2024-01-16 10:01:00-05:00,181.16000366210938,12.874300003051758,61.29999923706055,129.2100067138672,161.67999267578125,113.31800079345703,78.40650177001953,354.0249938964844
2024-01-16 10:02:00-05:00,181.57949829101562,12.899999618530273,61.11000061035156,129.32000732421875,161.66000366210938,113.19000244140625,78.45999908447266,353.760009765625
2024-01-16 10:03:00-05:00,181.71499633789062,12.875,61.095001220703125,129.19000244140625,161.72000122070312,113.2699966430664,78.4800033569336,353.8599853515625
2024-01-16 10:04:00-05:00,181.3300018310547,12.880000114440918,61.06999969482422,129.32000732421875,161.77000427246094,113.27999877929688,78.45500183105469,353.5199890136719
2024-01-16 10:05:00-05:00,181.1750030517578,12.875,61.0099983215332,,161.85000610351562,113.27999877929688,78.43000030517578,353.69000244140625
2024-01-16 10:06:00-05:00,181.07000732421875,12.895000457763672,61.05500030517578,129.41000366210938,161.64999389648438,113.29000091552734,78.41500091552734,354.0400085449219
2024-01-16 10:07:00-05:00,181.19000244140625,12.907099723815918,61.18000030517578,129.47999572753906,161.6300048828125,113.31999969482422,78.41999816894531,353.6300048828125
2024-01-16 10:08:00-05:00,181.1593017578125,12.919899940490723,60.849998474121094,129.63999938964844,161.60499572753906,113.29000091552734,78.47000122070312,353.2875061035156
2024-01-16 10:09:00-05:00,181.36000061035156,12.938799858093262,61.0099983215332,,161.48500061035156,113.30000305175781,78.44499969482422,353.3500061035156
2024-01-16 10:10:00-05:00,181.47000122070312,12.946499824523926,61.04999923706055,129.55499267578125,161.44500732421875,113.41000366210938,78.41999816894531,353.3800048828125
2024-01-16 10:11:00-05:00,181.52000427246094,12.949999809265137,61.040000915527344,129.61500549316406,161.4698944091797,113.5,78.37999725341797,353.239990234375
2024-01-16 10:12:00-05:00,181.52999877929688,12.914999961853027,61.03239822387695,129.75999450683594,161.75,113.55999755859375,78.43000030517578,353.0799865722656
2024-01-16 10:13:00-05:00,181.65350341796875,12.9399995803833,61.09000015258789,129.74000549316406,161.47000122070312,113.48999786376953,78.51000213623047,353.3599853515625
2024-01-16 10:14:00-05:00,181.80999755859375,12.9399995803833,61.09000015258789,129.75,161.47500610351562,113.51000213623047,78.56500244140625,353.3699951171875
2024-01-16 10:15:00-05:00,181.831298828125,12.939200401306152,61.119998931884766,129.7449951171875,161.45050048828125,113.47000122070312,78.47000122070312,353.5299987792969
2024-01-16 10:16:00-05:00,181.72000122070312,12.930000305175781,61.2599983215332,129.73500061035156,161.39999389648438,113.52999877929688,78.41999816894531,353.293701171875
2024-01-16 10:17:00-05:00,181.75,12.930000305175781,61.16999816894531,129.6999969482422,161.6699981689453,113.59929656982422,,353.4700012207031
2024-01-16 10:18:00-05:00,181.8699951171875,12.949999809265137,61.209999084472656,129.80999755859375,161.52000427246094,113.58999633789062,78.33999633789062,353.5201110839844
2024-01-16 10:19:00-05:00,182.03860473632812,12.938799858093262,61.2400016784668,129.8300018310547,161.43499755859375,113.55999755859375,78.4000015258789,353.57000732421875
2024-01-16 10:20:00-05:00,182.03500366210938,12.90999984741211,61.220001220703125,129.77999877929688,161.41000366210938,113.58999633789062,78.38999938964844,353.8299865722656
2024-01-16 10:21:00-05:00,182.22500610351562,12.90999984741211,61.224998474121094,129.75750732421875,161.58999633789062,113.625,78.33999633789062,353.94500732421875
2024-01-16 10:22:00-05:00,182.31500244140625,12.914600372314453,61.220001220703125,129.9600067138672,161.75,113.7300033569336,78.26000213623047,354.0199890136719
2024-01-16 10:23:00-05:00,182.29029846191406,12.910099983215332,61.26490020751953,129.69000244140625,161.6999969482422,113.76000213623047,78.22000122070312,353.989990234375
2024-01-16 10:24:00-05:00,182.27000427246094,12.925000190734863,61.209999084472656,129.63999938964844,161.625,113.72000122070312,78.18499755859375,354.239990234375
2024-01-16 10:25:00-05:00,182.47000122070312,12.90999984741211,61.279998779296875,129.77999877929688,161.67999267578125,113.72000122070312,78.20999908447266,355.05999755859375
2024-01-16 10:26:00-05:00,182.45140075683594,12.908499717712402,61.220001220703125,129.88340759277344,161.5500030517578,113.7300033569336,78.20999908447266,354.9649963378906
2024-01-16 10:27:00-05:00,182.52999877929688,12.899999618530273,61.0,129.6750030517578,161.6699981689453,113.7699966430664,78.23999786376953,354.8900146484375
2024-01-16 10:28:00-05:00,182.52999877929688,12.895000457763672,61.06999969482422,129.8300018310547,161.74000549316406,113.7300033569336,78.2699966430664,355.0299987792969
2024-01-16 10:29:00-05:00,182.76010131835938,12.9350004196167,61.290000915527344,129.9949951171875,161.8000030517578,113.79000091552734,78.12000274658203,354.989990234375
2024-01-16 10:30:00-05:00,182.77000427246094,12.940999984741211,61.250999450683594,129.94000244140625,161.82000732421875,113.73999786376953,78.1875,355.0
2024-01-16 10:31:00-05:00,182.86000061035156,12.930000305175781,61.290000915527344,130.12770080566406,161.74000549316406,113.77999877929688,78.25499725341797,355.1600036621094
2024-01-16 10:32:00-05:00,182.8800048828125,12.920000076293945,61.2400016784668,129.9499969482422,161.77999877929688,113.70500183105469,78.2249984741211,355.260009765625
2024-01-16 10:33:00-05:00,182.80279541015625,12.9350004196167,61.23500061035156,129.88499450683594,161.7899932861328,113.70999908447266,78.26000213623047,355.3450012207031
2024-01-16 10:34:00-05:00,182.7050018310547,12.957799911499023,61.220001220703125,130.1999969482422,161.86000061035156,113.7300033569336,78.26000213623047,355.5899963378906
2024-01-16 10:35:00-05:00,182.6999969482422,12.944499969482422,61.220001220703125,,161.82000732421875,113.71499633789062,78.33000183105469,355.7349853515625
2024-01-16 10:36:00-05:00,182.75999450683594,12.944999694824219,61.22999954223633,130.25999450683594,161.86000061035156,113.77999877929688,78.32749938964844,355.7099914550781
2024-01-16 10:37:00-05:00,182.6300048828125,12.926600456237793,61.220001220703125,130.19000244140625,161.88059997558594,113.7750015258789,78.29000091552734,355.57000732421875
2024-01-16 10:38:00-05:00,182.69000244140625,12.90820026397705,61.244998931884766,130.1999969482422,162.02000427246094,113.83000183105469,78.25,355.572509765625
2024-01-16 10:39:00-05:00,182.9716033935547,12.914999961853027,61.29999923706055,130.36000061035156,162.0,113.87000274658203,78.27999877929688,355.75
2024-01-16 10:40:00-05:00,183.07000732421875,12.914999961853027,61.38999938964844,130.51499938964844,162.00999450683594,113.91000366210938,78.30999755859375,355.8299865722656
2024-01-16 10:41:00-05:00,183.22999572753906,12.914999961853027,61.47999954223633,130.51499938964844,162.03990173339844,113.9749984741211,78.29000091552734,356.1499938964844
2024-01-16 10:42:00-05:00,183.4149932861328,12.9350004196167,61.564998626708984,130.55999755859375,162.0050048828125,113.95500183105469,78.30999755859375,356.2200012207031
2024-01-16 10:43:00-05:00,183.36000061035156,12.924200057983398,61.56999969482422,130.61000061035156,161.89500427246094,113.9749984741211,78.29000091552734,356.4800109863281
2024-01-16 10:44:00-05:00,183.24000549316406,12.90999984741211,61.56999969482422,130.61500549316406,161.77000427246094,113.91500091552734,78.20999908447266,356.30999755859375
2024-01-16 10:45:00-05:00,183.16000366210938,12.899999618530273,61.55500030517578,130.58999633789062,161.74000549316406,113.86000061035156,78.27999877929688,356.3900146484375
2024-01-16 10:46:00-05:00,183.30999755859375,12.900099754333496,61.6349983215332,130.5749969482422,161.8000030517578,113.91000366210938,,355.8500061035156
2024-01-16 10:47:00-05:00,183.43499755859375,12.90939998626709,61.689998626708984,130.53500366210938,161.83999633789062,113.92500305175781,78.19000244140625,355.9200134277344
2024-01-16 10:48:00-05:00,183.58999633789062,12.9399995803833,61.84000015258789,130.5,161.8800048828125,113.7699966430664,78.12000274658203,355.5199890136719
2024-01-16 10:49:00-05:00,183.80499267578125,12.956299781799316,61.86000061035156,130.5500030517578,161.77999877929688,113.77230072021484,78.0999984741211,355.1050109863281
2024-01-16 10:50:00-05:00,183.82000732421875,12.960000038146973,61.880001068115234,130.5399932861328,161.77499389648438,113.77999877929688,78.08999633789062,355.19000244140625
2024-01-16 10:51:00-05:00,183.7899932861328,12.9399995803833,61.810001373291016,130.5,161.70700073242188,113.80999755859375,78.05000305175781,354.92498779296875
2024-01-16 10:52:00-05:00,183.7899932861328,12.9350004196167,61.79999923706055,130.47999572753906,161.75999450683594,113.81999969482422,78.05999755859375,354.7950134277344
2024-01-16 10:53:00-05:00,183.8000030517578,12.914999961853027,61.79999923706055,130.57000732421875,161.94009399414062,113.81999969482422,78.05000305175781,354.80999755859375
2024-01-16 10:54:00-05:00,183.76499938964844,12.914999961853027,61.775001525878906,130.47000122070312,161.89999389648438,113.79000091552734,78.05999755859375,354.885009765625
2024-01-16 10:55:00-05:00,183.78500366210938,12.904399871826172,,130.50999450683594,161.97000122070312,113.66000366210938,78.12000274658203,354.92498779296875
2024-01-16 10:56:00-05:00,183.77000427246094,12.904999732971191,61.84000015258789,130.6024932861328,162.03500366210938,113.73999786376953,78.16999816894531,354.9100036621094
2024-01-16 10:57:00-05:00,183.8000030517578,12.925000190734863,61.81999969482422,130.51499938964844,161.98500061035156,113.58000183105469,78.23999786376953,354.81451416015625
2024-01-16 10:58:00-05:00,183.7899932861328,12.909899711608887,61.81999969482422,130.47000122070312,161.86000061035156,113.54000091552734,78.19000244140625,354.8900146484375
2024-01-16 10:59:00-05:00,183.77049255371094,12.920000076293945,61.77000045776367,130.47999572753906,161.86000061035156,113.56999969482422,78.25,354.8699951171875
2024-01-16 11:00:00-05:00,183.77999877929688,12.914999961853027,61.77000045776367,130.4499969482422,161.875,113.5,78.19000244140625,354.8800048828125
2024-01-16 11:01:00-05:00,183.77999877929688,12.890000343322754,61.525001525878906,129.91000366210938,161.77000427246094,113.33000183105469,78.08000183105469,353.44000244140625
2024-01-16 11:03:00-05:00,183.6540985107422,12.869999885559082,61.5,129.9499969482422,161.97000122070312,113.42500305175781,78.1500015258789,354.04998779296875
2024-01-16 11:04:00-05:00,183.6999969482422,12.899999618530273,61.44499969482422,129.94500732421875,161.9499969482422,113.43000030517578,,354.010009765625
2024-01-16 11:05:00-05:00,183.38999938964844,12.907099723815918,61.43000030517578,130.1199951171875,162.05999755859375,113.48999786376953,78.16000366210938,354.0400085449219
2024-01-16 11:06:00-05:00,183.37100219726562,12.930000305175781,61.529998779296875,130.27000427246094,162.13999938964844,113.66999816894531,78.18499755859375,354.5400085449219
2024-01-16 11:07:00-05:00,183.47500610351562,12.925999641418457,61.45000076293945,130.1999969482422,162.0800018310547,113.54000091552734,78.13999938964844,354.489990234375
2024-01-16 11:08:00-05:00,183.470703125,12.920000076293945,61.369998931884766,130.17999267578125,161.9600067138672,113.47000122070312,78.12000274658203,354.2799987792969
2024-01-16 11:09:00-05:00,183.47999572753906,12.920000076293945,61.369998931884766,130.25,161.99000549316406,113.56999969482422,78.13999938964844,354.2850036621094
2024-01-16 11:10:00-05:00,183.44000244140625,12.930000305175781,61.349998474121094,130.25,162.0,113.54000091552734,78.125,354.2900085449219
2024-01-16 11:11:00-05:00,183.32000732421875,12.954999923706055,61.40999984741211,130.25,161.9600067138672,113.5999984741211,78.12000274658203,354.25
2024-01-16 11:12:00-05:00,183.24000549316406,12.970000267028809,61.540000915527344,130.3350067138672,161.97000122070312,113.58999633789062,78.16000366210938,354.29998779296875
2024-01-16 11:13:00-05:00,183.02499389648438,12.964300155639648,61.47999954223633,130.27999877929688,161.86000061035156,113.54000091552734,78.15499877929688,353.95001220703125
2024-01-16 11:14:00-05:00,183.33909606933594,12.979999542236328,61.60499954223633,130.3800048828125,161.9600067138672,113.5999984741211,,
2024-01-16 11:15:00-05:00,183.40499877929688,12.994999885559082,61.529998779296875,130.27000427246094,162.02499389648438,113.62999725341797,78.12999725341797,354.20001220703125
2024-01-16 11:16:00-05:00,183.4149932861328,12.984999656677246,61.4900016784668,130.3699951171875,161.97999572753906,113.5999984741211,78.1449966430664,354.30999755859375
2024-01-16 11:17:00-05:00,183.72000122070312,12.969900131225586,61.689998626708984,130.49000549316406,162.0800018310547,113.73999786376953,78.18000030517578,354.7550048828125
2024-01-16 11:18:00-05:00,183.64999389648438,12.970000267028809,61.71500015258789,130.4550018310547,162.0941925048828,113.72000122070312,78.22000122070312,354.6700134277344
2024-01-16 11:19:00-05:00,183.63999938964844,12.960000038146973,61.67499923706055,130.40499877929688,162.1020050048828,113.72899627685547,78.26499938964844,354.7651062011719
2024-01-16 11:20:00-05:00,183.64999389648438,12.96500015258789,61.709999084472656,130.2899932861328,161.99000549316406,113.66500091552734,78.21499633789062,354.9100036621094
2024-01-16 11:21:00-05:00,183.66000366210938,12.970000267028809,61.79999923706055,130.33999633789062,161.9149932861328,113.63999938964844,78.23999786376953,354.7200012207031
2024-01-16 11:22:00-05:00,183.75999450683594,12.965999603271484,61.83000183105469,130.32960510253906,161.94769287109375,113.66000366210938,78.22509765625,354.94000244140625
2024-01-16 11:23:00-05:00,183.92999267578125,12.979999542236328,61.849998474121094,130.64999389648438,161.92999267578125,113.73999786376953,78.2300033569336,355.1000061035156
2024-01-16 11:24:00-05:00,183.94000244140625,12.970000267028809,61.82500076293945,130.4499969482422,161.91000366210938,113.63999938964844,78.2699966430664,355.1400146484375
2024-01-16 11:25:00-05:00,184.00570678710938,12.975000381469727,61.85499954223633,130.44000244140625,162.0,113.68000030517578,78.26000213623047,355.3699951171875
2024-01-16 11:26:00-05:00,183.9600067138672,12.97599983215332,,130.38999938964844,161.9499969482422,113.68000030517578,78.25,355.2099914550781
2024-01-16 11:27:00-05:00,184.02000427246094,12.984999656677246,61.720001220703125,130.39999389648438,161.9199981689453,113.62000274658203,78.26000213623047,355.3349914550781
2024-01-16 11:28:00-05:00,184.02000427246094,12.989999771118164,61.75,130.33999633789062,161.97999572753906,113.66089630126953,78.26000213623047,354.92999267578125
2024-01-16 11:29:00-05:00,183.94000244140625,13.005000114440918,61.709999084472656,130.36000061035156,161.9199981689453,113.69000244140625,78.24500274658203,355.20001220703125
2024-01-16 11:30:00-05:00,183.9600067138672,12.989999771118164,61.720001220703125,130.27999877929688,161.8800048828125,113.66000366210938,78.25,354.9150085449219
2024-01-16 11:31:00-05:00,184.0749969482422,13.005000114440918,61.7599983215332,130.27000427246094,161.89700317382812,113.70999908447266,78.20999908447266,355.2550048828125
2024-01-16 11:32:00-05:00,184.0800018310547,12.986100196838379,,130.26499938964844,161.875,113.66999816894531,78.13999938964844,355.260009765625
2024-01-16 11:33:00-05:00,184.01019287109375,12.977100372314453,61.76750183105469,130.4199981689453,161.8350067138672,113.6709976196289,78.22000122070312,355.32000732421875
2024-01-16 11:34:00-05:00,183.9149932861328,12.975000381469727,61.75,130.51499938964844,161.8350067138672,113.70999908447266,78.3499984741211,355.2699890136719
2024-01-16 11:35:00-05:00,183.8300018310547,12.970000267028809,61.78499984741211,130.38999938964844,161.91000366210938,113.7249984741211,78.30000305175781,355.4049987792969
2024-01-16 11:36:00-05:00,183.72999572753906,12.960000038146973,61.849998474121094,130.38999938964844,161.8000030517578,113.6500015258789,78.30999755859375,355.44000244140625
2024-01-16 11:37:00-05:00,183.77000427246094,12.949999809265137,61.83000183105469,130.19000244140625,161.8000030517578,113.62999725341797,78.31500244140625,355.44500732421875
2024-01-16 11:38:00-05:00,183.69000244140625,12.944999694824219,61.79499816894531,130.19000244140625,161.83250427246094,113.63999938964844,78.28500366210938,355.3599853515625
2024-01-16 11:39:00-05:00,183.50999450683594,12.944999694824219,61.83000183105469,130.25,161.75999450683594,113.5999984741211,78.27999877929688,355.19000244140625
2024-01-16 11:40:00-05:00,183.6199951171875,12.9399995803833,61.79999923706055,130.39999389648438,161.80209350585938,113.6500015258789,78.2300033569336,355.260009765625
2024-01-16 11:41:00-05:00,183.75999450683594,12.939900398254395,,130.33999633789062,161.82000732421875,113.65589904785156,78.2300033569336,355.1600036621094
2024-01-16 11:42:00-05:00,183.67999267578125,12.916799545288086,61.849998474121094,130.22500610351562,161.82000732421875,113.6500015258789,78.25,355.20001220703125
2024-01-16 11:43:00-05:00,183.6300048828125,12.917499542236328,61.86000061035156,130.13999938964844,161.8074951171875,113.6050033569336,78.27999877929688,355.07000732421875
2024-01-16 11:44:00-05:00,183.4600067138672,12.925000190734863,61.810001373291016,130.13999938964844,161.83999633789062,113.55999755859375,78.29000091552734,354.760009765625
2024-01-16 11:45:00-05:00,183.5,12.90999984741211,61.790000915527344,130.24000549316406,161.86000061035156,113.5999984741211,78.30999755859375,354.8399963378906
2024-01-16 11:46:00-05:00,183.5,12.920000076293945,61.790000915527344,130.06500244140625,161.85000610351562,113.5999984741211,78.30999755859375,354.8900146484375
2024-01-16 11:47:00-05:00,183.3000030517578,12.899999618530273,61.83000183105469,130.02999877929688,161.85000610351562,113.62999725341797,78.33499908447266,354.75
2024-01-16 11:48:00-05:00,183.3000030517578,12.90999984741211,61.83060073852539,,161.88499450683594,113.69000244140625,78.30000305175781,354.8500061035156
2024-01-16 11:49:00-05:00,183.30999755859375,12.90310001373291,61.79990005493164,130.13499450683594,161.875,113.72000122070312,78.32499694824219,354.9200134277344
2024-01-16 11:50:00-05:00,183.24000549316406,12.930000305175781,61.84000015258789,130.11000061035156,161.7899932861328,113.72000122070312,78.3499984741211,354.875
2024-01-16 11:51:00-05:00,183.2100067138672,12.925000190734863,61.84000015258789,130.13499450683594,161.77000427246094,113.73999786376953,78.37000274658203,354.7749938964844
2024-01-16 11:52:00-05:00,183.26499938964844,12.925000190734863,61.9900016784668,130.2100067138672,161.82000732421875,113.7499008178711,78.31999969482422,354.8940124511719
2024-01-16 11:53:00-05:00,183.1999969482422,12.925000190734863,61.939998626708984,130.0500030517578,161.80999755859375,113.70999908447266,78.31999969482422,354.7972106933594
2024-01-16 11:54:00-05:00,183.13999938964844,12.925000190734863,61.875,130.0800018310547,161.89999389648438,113.68000030517578,78.30999755859375,354.760009765625
2024-01-16 11:55:00-05:00,183.02999877929688,12.925000190734863,61.82500076293945,130.0399932861328,161.85000610351562,113.7300033569336,78.3093032836914,354.739990234375
2024-01-16 11:56:00-05:00,183.0583953857422,12.9350004196167,61.90999984741211,130.03500366210938,161.84930419921875,113.73999786376953,78.29000091552734,354.7699890136719
2024-01-16 11:57:00-05:00,182.99989318847656,12.925000190734863,61.875,130.0399932861328,161.80999755859375,113.75,78.27999877929688,354.69000244140625
2024-01-16 11:58:00-05:00,182.86500549316406,12.925000190734863,61.900001525878906,,161.77020263671875,113.69999694824219,78.2750015258789,354.5450134277344
2024-01-16 11:59:00-05:00,182.80999755859375,12.920000076293945,,130.0399932861328,161.82000732421875,113.73999786376953,78.31999969482422,354.32000732421875
2024-01-16 12:00:00-05:00,182.88999938964844,12.9350004196167,61.880001068115234,130.1199951171875,161.8800048828125,113.7300033569336,78.30999755859375,354.3999938964844
2024-01-16 12:01:00-05:00,182.8800048828125,12.944999694824219,61.83000183105469,130.1300048828125,161.88999938964844,113.73999786376953,78.27999877929688,354.54998779296875
2024-01-16 12:02:00-05:00,182.75,12.9350004196167,,130.1199951171875,161.94000244140625,113.7699966430664,78.2699966430664,354.3900146484375
2024-01-16 12:03:00-05:00,182.85000610351562,12.9350004196167,61.779998779296875,130.1300048828125,161.90499877929688,113.73100280761719,78.20999908447266,354.3999938964844
2024-01-16 12:04:00-05:00,182.82000732421875,12.959199905395508,61.79499816894531,130.17999267578125,161.88999938964844,113.73999786376953,78.19999694824219,354.364990234375
2024-01-16 12:05:00-05:00,182.63999938964844,12.960000038146973,61.72999954223633,130.16749572753906,161.8802947998047,113.7249984741211,78.19000244140625,
2024-01-16 12:06:00-05:00,182.63999938964844,12.949899673461914,,130.22000122070312,161.90179443359375,113.77999877929688,78.19000244140625,354.260009765625
2024-01-16 12:07:00-05:00,182.5850067138672,12.9350004196167,61.640098571777344,130.16000366210938,162.00999450683594,113.81999969482422,78.23500061035156,354.1400146484375
2024-01-16 12:08:00-05:00,182.4385986328125,12.926400184631348,61.599998474121094,130.2100067138672,162.01100158691406,113.80000305175781,78.19999694824219,354.1000061035156
2024-01-16 12:09:00-05:00,182.47000122070312,12.9350004196167,61.6150016784668,130.14999389648438,162.02999877929688,113.81999969482422,78.16500091552734,354.1000061035156
2024-01-16 12:10:00-05:00,182.48500061035156,12.925000190734863,61.630001068115234,130.1699981689453,162.00999450683594,113.81999969482422,78.16500091552734,354.06500244140625
2024-01-16 12:11:00-05:00,182.5500946044922,12.9399995803833,61.61000061035156,130.17999267578125,162.00999450683594,113.80000305175781,78.16999816894531,354.260009765625
2024-01-16 12:12:00-05:00,182.51499938964844,12.929900169372559,61.619998931884766,130.1999969482422,162.02000427246094,113.7699966430664,78.19000244140625,354.20001220703125
2024-01-16 12:13:00-05:00,182.42010498046875,12.920000076293945,61.59000015258789,130.13999938964844,161.99000549316406,113.76000213623047,78.20999908447266,354.21600341796875
2024-01-16 12:14:00-05:00,182.56910705566406,12.925000190734863,61.560001373291016,130.22000122070312,162.02999877929688,113.79000091552734,78.2249984741211,354.30999755859375
2024-01-16 12:15:00-05:00,182.5,12.920000076293945,,130.2100067138672,162.02000427246094,113.76000213623047,78.2300033569336,354.19000244140625
2024-01-16 12:16:00-05:00,182.61500549316406,12.930100440979004,61.599998474121094,130.15249633789062,162.1031036376953,113.78459930419922,78.27400207519531,354.0669860839844
2024-01-16 12:17:00-05:00,182.61500549316406,12.9350004196167,61.66659927368164,130.17999267578125,162.13009643554688,113.7750015258789,78.19999694824219,354.16009521484375
2024-01-16 12:18:00-05:00,182.60000610351562,12.949999809265137,61.720001220703125,130.25999450683594,162.1199951171875,113.80999755859375,78.19000244140625,354.1700134277344
2024-01-16 12:19:00-05:00,182.50999450683594,12.944999694824219,,130.22999572753906,162.1300048828125,113.76499938964844,78.18000030517578,354.1600036621094
2024-01-16 12:20:00-05:00,182.5699005126953,12.94480037689209,61.560001373291016,130.22000122070312,162.14999389648438,113.7699966430664,78.18000030517578,354.0299987792969
2024-01-16 12:21:00-05:00,182.55499267578125,12.956000328063965,,,162.2100067138672,113.80999755859375,78.16000366210938,354.04998779296875
2024-01-16 12:22:00-05:00,182.55499267578125,12.949999809265137,,130.25,162.19000244140625,113.80249786376953,78.16999816894531,354.17999267578125
2024-01-16 12:23:00-05:00,182.52999877929688,12.944999694824219,61.59000015258789,130.125,162.1199951171875,113.82499694824219,78.15499877929688,354.05999755859375
2024-01-16 12:24:00-05:00,182.61000061035156,12.9350004196167,61.64500045776367,130.19000244140625,162.0800018310547,113.83999633789062,78.18000030517578,354.1700134277344
2024-01-16 12:25:00-05:00,182.6199951171875,12.9350004196167,61.61000061035156,130.0800018310547,162.07000732421875,113.80999755859375,78.1500015258789,354.17498779296875
2024-01-16 12:26:00-05:00,182.49000549316406,12.930000305175781,61.54999923706055,130.05499267578125,162.0500030517578,113.76000213623047,78.13999938964844,353.9549865722656
