Datetime,AAPL Low,AAL Low,AAP Low,A Low,ABBV Low,ABT Low,ACGL Low,ACN Low
2024-01-16 09:30:00-05:00,182.05999755859375,13.050000190734863,60.81999969482422,129.13999938964844,161.97999572753906,113.51000213623047,78.18499755859375,351.1099853515625
2024-01-16 09:31:00-05:00,182.13999938964844,12.9350004196167,61.33000183105469,129.39500427246094,,113.33999633789062,78.38999938964844,353.1199951171875
2024-01-16 09:32:00-05:00,181.8300018310547,12.90999984741211,61.380001068115234,128.9600067138672,161.02000427246094,112.91400146484375,78.0,353.0899963378906
2024-01-16 09:33:00-05:00,182.1999969482422,12.890000343322754,61.45600128173828,128.91000366210938,161.6199951171875,113.05999755859375,78.02980041503906,354.19500732421875
2024-01-16 09:34:00-05:00,182.11000061035156,12.880000114440918,61.5,128.59500122070312,161.6479034423828,113.09500122070312,78.13999938964844,354.0400085449219
2024-01-16 09:35:00-05:00,182.05999755859375,12.859999656677246,61.439998626708984,129.02000427246094,161.91000366210938,113.19000244140625,78.0199966430664,354.1199951171875
2024-01-16 09:36:00-05:00,182.3300018310547,12.859999656677246,61.08000183105469,128.91000366210938,161.82000732421875,113.22000122070312,78.05889892578125,353.9200134277344
2024-01-16 09:37:00-05:00,182.17999267578125,12.850000381469727,61.029998779296875,129.10000610351562,161.9949951171875,113.32499694824219,78.0990982055664,354.0150146484375
2024-01-16 09:38:00-05:00,182.08999633789062,12.850000381469727,60.95000076293945,129.14999389648438,161.91000366210938,113.25,78.13500213623047,354.2200012207031
2024-01-16 09:39:00-05:00,182.00999450683594,12.862000465393066,60.9900016784668,129.27000427246094,161.9499969482422,113.2699966430664,77.87000274658203,354.4700012207031
2024-01-16 09:40:00-05:00,182.0,12.914999961853027,61.05500030517578,129.38999938964844,161.6199951171875,113.13500213623047,77.55169677734375,354.0
2024-01-16 09:41:00-05:00,181.97999572753906,12.90999984741211,61.13999938964844,129.32000732421875,161.6300048828125,113.08000183105469,77.76499938964844,354.1199951171875
2024-01-16 09:42:00-05:00,181.94000244140625,12.885000228881836,61.02000045776367,129.22000122070312,161.74000549316406,113.07830047607422,77.84500122070312,353.9932861328125
2024-01-16 09:43:00-05:00,182.1699981689453,12.899999618530273,60.939998626708984,129.11000061035156,161.85499572753906,113.04000091552734,77.94000244140625,354.32000732421875
2024-01-16 09:44:00-05:00,182.13999938964844,12.925000190734863,61.15999984741211,129.08999633789062,161.7100067138672,113.02999877929688,78.08999633789062,354.489990234375
2024-01-16 09:45:00-05:00,181.9333953857422,12.899999618530273,61.060001373291016,,161.57000732421875,113.05999755859375,78.05999755859375,354.260009765625
2024-01-16 09:46:00-05:00,181.4199981689453,12.9350004196167,61.25,129.2550048828125,161.57000732421875,113.0779037475586,78.07499694824219,353.79998779296875
2024-01-16 09:47:00-05:00,181.27000427246094,12.920000076293945,61.209999084472656,129.2899932861328,161.6199951171875,113.18000030517578,78.1449966430664,353.4800109863281
2024-01-16 09:48:00-05:00,181.22610473632812,12.930000305175781,61.22589874267578,128.97000122070312,161.48330688476562,113.06900024414062,78.33000183105469,353.2200012207031
2024-01-16 09:49:00-05:00,181.08999633789062,12.960100173950195,61.29999923706055,129.07000732421875,161.47000122070312,113.05500030517578,78.26000213623047,353.2799987792969
2024-01-16 09:50:00-05:00,180.9340057373047,12.9399995803833,61.36000061035156,129.31500244140625,161.47999572753906,113.16000366210938,78.30999755859375,352.9700012207031
2024-01-16 09:51:00-05:00,181.0,12.9399995803833,61.47999954223633,129.25,161.39999389648438,113.11000061035156,78.1050033569336,352.57000732421875
2024-01-16 09:52:00-05:00,180.97109985351562,12.960000038146973,61.540000915527344,129.22999572753906,161.26939392089844,113.08000183105469,78.05999755859375,352.82000732421875
2024-01-16 09:53:00-05:00,181.02999877929688,12.920000076293945,61.5099983215332,129.11000061035156,161.39999389648438,113.0343017578125,78.12999725341797,353.17498779296875
2024-01-16 09:54:00-05:00,181.2196044921875,12.920000076293945,61.42499923706055,129.0500030517578,161.45799255371094,113.0,78.16999816894531,353.19000244140625
2024-01-16 09:55:00-05:00,181.24000549316406,12.90999984741211,61.31999969482422,,161.61000061035156,113.13999938964844,78.13999938964844,353.2449951171875
2024-01-16 09:56:00-05:00,181.2449951171875,12.920000076293945,61.25,129.1699981689453,161.58999633789062,113.13999938964844,78.16999816894531,353.3399963378906
2024-01-16 09:57:00-05:00,181.12100219726562,12.890000343322754,61.08000183105469,129.05499267578125,161.60000610351562,113.11599731445312,78.2300033569336,353.1600036621094
2024-01-16 09:58:00-05:00,181.19000244140625,12.880000114440918,60.970001220703125,128.89999389648438,161.58999633789062,113.08000183105469,78.2750015258789,353.010009765625
2024-01-16 09:59:00-05:00,181.1811981201172,12.859999656677246,61.0,128.80499267578125,161.58999633789062,113.06999969482422,78.28500366210938,353.3599853515625
2024-01-16 10:00:00-05:00,181.02999877929688,12.861499786376953,61.029998779296875,128.99000549316406,161.66000366210938,113.22000122070312,78.38999938964844,353.8999938964844
2024-01-16 10:01:00-05:00,181.16000366210938,12.869999885559082,61.209999084472656,129.2100067138672,161.5399932861328,113.2072982788086,78.3499984741211,353.7322082519531
2024-01-16 10:02:00-05:00,181.5500030517578,12.875,61.029998779296875,129.03500366210938,161.58999633789062,113.19000244140625,78.43499755859375,353.70001220703125
2024-01-16 10:03:00-05:00,181.32000732421875,12.869999885559082,61.08000183105469,129.19000244140625,161.69000244140625,113.25,78.46499633789062,353.5212097167969
2024-01-16 10:04:00-05:00,181.16000366210938,12.869999885559082,61.029998779296875,129.32000732421875,161.77000427246094,113.26000213623047,78.41000366210938,353.3500061035156
2024-01-16 10:05:00-05:00,181.0500030517578,12.869999885559082,61.0099983215332,,161.64999389648438,113.2699966430664,78.37300109863281,353.69000244140625
2024-01-16 10:06:00-05:00,181.0500030517578,12.885000228881836,61.05500030517578,129.41000366210938,161.6199951171875,113.27999877929688,78.38300323486328,353.67999267578125
2024-01-16 10:07:00-05:00,181.05999755859375,12.890000343322754,60.95000076293945,129.3800048828125,161.58999633789062,113.2699966430664,78.36000061035156,353.2200012207031
2024-01-16 10:08:00-05:00,181.09500122070312,12.899999618530273,60.84000015258789,129.42999267578125,161.42999267578125,113.25,78.41000366210938,353.19500732421875
2024-01-16 10:09:00-05:00,181.18499755859375,12.929900169372559,61.0099983215332,,161.38999938964844,113.30000305175781,78.43000030517578,353.2550048828125
2024-01-16 10:10:00-05:00,181.33999633789062,12.9399995803833,61.02000045776367,129.55499267578125,161.38999938964844,113.37999725341797,78.33999633789062,353.2900085449219
2024-01-16 10:11:00-05:00,181.44000244140625,12.914999961853027,61.0099983215332,129.61500549316406,161.44000244140625,113.45999908447266,78.37000274658203,352.8599853515625
2024-01-16 10:12:00-05:00,181.4499969482422,12.914999961853027,61.03239822387695,129.6999969482422,161.3986053466797,113.4800033569336,78.43000030517578,353.0799865722656
2024-01-16 10:13:00-05:00,181.60499572753906,12.930299758911133,61.09000015258789,129.72999572753906,161.4199981689453,113.48999786376953,78.47789764404297,353.3599853515625
2024-01-16 10:14:00-05:00,181.75999450683594,12.930000305175781,61.06999969482422,129.75,161.41000366210938,113.4800033569336,78.48999786376953,353.32000732421875
2024-01-16 10:15:00-05:00,181.625,12.90999984741211,61.119998931884766,129.70860290527344,161.33999633789062,113.45500183105469,78.31999969482422,353.3800048828125
2024-01-16 10:16:00-05:00,181.64999389648438,12.925000190734863,61.13999938964844,129.6699981689453,161.39999389648438,113.52999877929688,78.36000061035156,353.293701171875
2024-01-16 10:17:00-05:00,181.7050018310547,12.920000076293945,61.13999938964844,129.6999969482422,161.47999572753906,113.56999969482422,,353.44000244140625
2024-01-16 10:18:00-05:00,181.85499572753906,12.930100440979004,61.209999084472656,129.75,161.4199981689453,113.55999755859375,78.28780364990234,353.5201110839844
2024-01-16 10:19:00-05:00,181.92999267578125,12.90999984741211,61.20000076293945,129.72999572753906,161.38999938964844,113.55999755859375,78.4000015258789,353.57000732421875
2024-01-16 10:20:00-05:00,181.94000244140625,12.90999984741211,61.18000030517578,129.72000122070312,161.41000366210938,113.58999633789062,78.3499984741211,353.8299865722656
2024-01-16 10:21:00-05:00,182.1999969482422,12.899999618530273,61.18000030517578,129.7100067138672,161.5800018310547,113.625,78.25,353.80499267578125
2024-01-16 10:22:00-05:00,182.26499938964844,12.904999732971191,61.220001220703125,129.7899932861328,161.7100067138672,113.7300033569336,78.22000122070312,353.989990234375
2024-01-16 10:23:00-05:00,182.2100067138672,12.910099983215332,61.15999984741211,129.66000366210938,161.64999389648438,113.66999816894531,78.19000244140625,353.989990234375
2024-01-16 10:24:00-05:00,182.24000549316406,12.890000343322754,61.19139862060547,129.63999938964844,161.5500030517578,113.69499969482422,78.18499755859375,354.2149963378906
2024-01-16 10:25:00-05:00,182.41000366210938,12.890000343322754,61.2599983215332,129.77999877929688,161.54010009765625,113.69000244140625,78.20999908447266,354.9649963378906
2024-01-16 10:26:00-05:00,182.4499969482422,12.899999618530273,61.13999938964844,129.6699981689453,161.52999877929688,113.70999908447266,78.20999908447266,354.8399963378906
2024-01-16 10:27:00-05:00,182.4499969482422,12.890000343322754,61.0,129.6750030517578,161.64999389648438,113.68000030517578,78.20999908447266,354.79998779296875
2024-01-16 10:28:00-05:00,182.52999877929688,12.895000457763672,61.06999969482422,129.8300018310547,161.72000122070312,113.72000122070312,78.13999938964844,355.0299987792969
2024-01-16 10:29:00-05:00,182.65499877929688,12.930000305175781,61.2400016784668,129.8300018310547,161.72000122070312,113.7300033569336,78.12000274658203,354.760009765625
2024-01-16 10:30:00-05:00,182.69000244140625,12.920000076293945,61.250999450683594,129.88999938964844,161.72999572753906,113.73999786376953,78.1875,355.0
2024-01-16 10:31:00-05:00,182.83999633789062,12.90999984741211,61.22050094604492,129.97500610351562,161.69000244140625,113.69999694824219,78.2300033569336,355.1600036621094
2024-01-16 10:32:00-05:00,182.75,12.920000076293945,61.20000076293945,129.89999389648438,161.72999572753906,113.66000366210938,78.2249984741211,355.260009765625
2024-01-16 10:33:00-05:00,182.64999389648438,12.930000305175781,61.13999938964844,129.88499450683594,161.77999877929688,113.66999816894531,78.23999786376953,355.239990234375
2024-01-16 10:34:00-05:00,182.57000732421875,12.9399995803833,61.220001220703125,130.1999969482422,161.8300018310547,113.71499633789062,78.26000213623047,355.5899963378906
2024-01-16 10:35:00-05:00,182.5760040283203,12.9350004196167,61.220001220703125,,161.82000732421875,113.71499633789062,78.32499694824219,355.6199951171875
2024-01-16 10:36:00-05:00,182.52000427246094,12.920000076293945,61.209999084472656,130.16000366210938,161.85000610351562,113.7699966430664,78.26000213623047,355.489990234375
2024-01-16 10:37:00-05:00,182.58999633789062,12.899999618530273,61.18000030517578,130.18499755859375,161.88059997558594,113.7300033569336,78.23999786376953,355.4200134277344
2024-01-16 10:38:00-05:00,182.6199951171875,12.899999618530273,61.22999954223633,130.1999969482422,161.97740173339844,113.81999969482422,78.25,355.57000732421875
2024-01-16 10:39:00-05:00,182.94000244140625,12.90999984741211,61.29499816894531,130.36000061035156,161.99000549316406,113.87000274658203,78.2699966430664,355.7300109863281
2024-01-16 10:40:00-05:00,183.05999755859375,12.899999618530273,61.38999938964844,130.50999450683594,161.97000122070312,113.8949966430664,78.27999877929688,355.79998779296875
2024-01-16 10:41:00-05:00,183.22999572753906,12.914999961853027,61.45000076293945,130.4600067138672,161.97000122070312,113.94000244140625,78.29000091552734,356.05999755859375
2024-01-16 10:42:00-05:00,183.3000030517578,12.925000190734863,61.564998626708984,130.55999755859375,161.87010192871094,113.95500183105469,78.30000305175781,356.2200012207031
2024-01-16 10:43:00-05:00,183.23989868164062,12.904999732971191,61.560001373291016,130.5800018310547,161.78500366210938,113.88999938964844,78.19999694824219,356.3299865722656
2024-01-16 10:44:00-05:00,183.14999389648438,12.899999618530273,61.560001373291016,130.55999755859375,161.66000366210938,113.80999755859375,78.20999908447266,356.2300109863281
2024-01-16 10:45:00-05:00,183.16000366210938,12.899999618530273,61.55500030517578,130.5,161.74000549316406,113.86000061035156,78.22000122070312,355.8900146484375
2024-01-16 10:46:00-05:00,183.30999755859375,12.899999618530273,61.630001068115234,130.5749969482422,161.7899932861328,113.88999938964844,,355.8500061035156
2024-01-16 10:47:00-05:00,183.40960693359375,12.90939998626709,61.689998626708984,130.53500366210938,161.80999755859375,113.76000213623047,78.16999816894531,355.6499938964844
2024-01-16 10:48:00-05:00,183.58999633789062,12.9399995803833,61.84000015258789,130.5,161.75999450683594,113.7699966430664,78.11000061035156,355.2749938964844
2024-01-16 10:49:00-05:00,183.77999877929688,12.949999809265137,61.86000061035156,130.5,161.77000427246094,113.75,78.0999984741211,354.9849853515625
2024-01-16 10:50:00-05:00,183.77000427246094,12.9399995803833,61.790000915527344,130.5,161.6699981689453,113.75,78.04000091552734,354.8221130371094
2024-01-16 10:51:00-05:00,183.77999877929688,12.920000076293945,61.775001525878906,130.32000732421875,161.63999938964844,113.76000213623047,78.05000305175781,354.6499938964844
2024-01-16 10:52:00-05:00,183.75,12.90999984741211,61.779998779296875,130.47999572753906,161.72999572753906,113.79000091552734,78.0199966430664,354.7950134277344
2024-01-16 10:53:00-05:00,183.75999450683594,12.90999984741211,61.7400016784668,130.49000549316406,161.8699951171875,113.76000213623047,78.05000305175781,354.6499938964844
2024-01-16 10:54:00-05:00,183.75,12.899999618530273,61.775001525878906,130.44000244140625,161.88999938964844,113.62999725341797,78.05999755859375,354.885009765625
2024-01-16 10:55:00-05:00,183.77000427246094,12.899999618530273,,130.50999450683594,161.97000122070312,113.66000366210938,78.12000274658203,354.8599853515625
2024-01-16 10:56:00-05:00,183.75999450683594,12.904999732971191,61.81999969482422,130.5500030517578,161.9499969482422,113.58999633789062,78.13999938964844,354.864990234375
2024-01-16 10:57:00-05:00,183.77000427246094,12.904999732971191,61.790000915527344,130.51499938964844,161.875,113.5,78.20500183105469,354.6499938964844
2024-01-16 10:58:00-05:00,183.74000549316406,12.904999732971191,61.779998779296875,130.44000244140625,161.75999450683594,113.54000091552734,78.19000244140625,354.8529968261719
2024-01-16 10:59:00-05:00,183.75,12.90999984741211,61.7400016784668,130.38999938964844,161.82000732421875,113.48999786376953,78.17500305175781,354.7950134277344
2024-01-16 11:00:00-05:00,183.72000122070312,12.880000114440918,61.529998779296875,129.97000122070312,161.6999969482422,113.33619689941406,78.08000183105469,353.80999755859375
2024-01-16 11:01:00-05:00,183.47000122070312,12.859999656677246,61.470001220703125,129.91000366210938,161.72999572753906,113.31060028076172,78.08000183105469,353.44000244140625
2024-01-16 11:03:00-05:00,183.5050048828125,12.860099792480469,61.415000915527344,129.89999389648438,161.94000244140625,113.4000015258789,78.1500015258789,354.04998779296875
2024-01-16 11:04:00-05:00,183.3699951171875,12.890000343322754,61.33000183105469,129.94500732421875,161.9250030517578,113.4000015258789,,353.8599853515625
2024-01-16 11:05:00-05:00,183.24000549316406,12.900099754333496,61.43000030517578,130.1199951171875,162.0399932861328,113.4800033569336,78.16000366210938,353.7699890136719
2024-01-16 11:06:00-05:00,183.35000610351562,12.920000076293945,61.4900016784668,130.1999969482422,162.0800018310547,113.52999877929688,78.1500015258789,354.4849853515625
2024-01-16 11:07:00-05:00,183.3800048828125,12.90999984741211,61.38999938964844,130.1300048828125,161.9199981689453,113.41999816894531,78.12000274658203,354.1400146484375
2024-01-16 11:08:00-05:00,183.38999938964844,12.90999984741211,61.369998931884766,130.17999267578125,161.92999267578125,113.45500183105469,78.0999984741211,354.1700134277344
2024-01-16 11:09:00-05:00,183.3699951171875,12.90999984741211,61.31999969482422,130.25,161.97999572753906,113.5,78.13999938964844,354.2850036621094
2024-01-16 11:10:00-05:00,183.2899932861328,12.930000305175781,61.349998474121094,130.1999969482422,161.9499969482422,113.52999877929688,78.12000274658203,354.1600036621094
2024-01-16 11:11:00-05:00,183.1649932861328,12.949999809265137,61.400001525878906,130.2449951171875,161.9199981689453,113.58999633789062,78.12000274658203,354.25
2024-01-16 11:12:00-05:00,182.92999267578125,12.960000038146973,61.435001373291016,130.1750030517578,161.86000061035156,113.5199966430664,78.12999725341797,353.8399963378906
2024-01-16 11:13:00-05:00,183.02499389648438,12.960000038146973,61.47999954223633,130.27999877929688,161.86000061035156,113.54000091552734,78.15499877929688,353.95001220703125
2024-01-16 11:14:00-05:00,183.2899932861328,12.979999542236328,61.560001373291016,130.3300018310547,161.9600067138672,113.58999633789062,,
2024-01-16 11:15:00-05:00,183.27769470214844,12.979999542236328,61.4900016784668,130.27000427246094,161.94000244140625,113.58999633789062,78.12999725341797,354.1700134277344
2024-01-16 11:16:00-05:00,183.36000061035156,12.960000038146973,61.4900016784668,130.3491973876953,161.9600067138672,113.5999984741211,78.12999725341797,354.30999755859375
2024-01-16 11:17:00-05:00,183.6300048828125,12.949999809265137,61.64500045776367,130.47000122070312,162.05999755859375,113.66999816894531,78.13999938964844,354.5400085449219
2024-01-16 11:18:00-05:00,183.57000732421875,12.960000038146973,61.65999984741211,130.3699951171875,162.07000732421875,113.69999694824219,78.20500183105469,354.6400146484375
2024-01-16 11:19:00-05:00,183.57000732421875,12.960000038146973,61.599998474121094,130.32000732421875,162.0050048828125,113.66000366210938,78.19999694824219,354.7651062011719
2024-01-16 11:20:00-05:00,183.625,12.960100173950195,61.709999084472656,130.2899932861328,161.91000366210938,113.62999725341797,78.20999908447266,354.6499938964844
2024-01-16 11:21:00-05:00,183.61500549316406,12.960000038146973,61.79999923706055,130.3300018310547,161.9149932861328,113.62999725341797,78.23999786376953,354.67999267578125
2024-01-16 11:22:00-05:00,183.71499633789062,12.96310043334961,61.83000183105469,130.32960510253906,161.91000366210938,113.66000366210938,78.22509765625,354.94000244140625
2024-01-16 11:23:00-05:00,183.87010192871094,12.960000038146973,61.82500076293945,130.52000427246094,161.8957061767578,113.63999938964844,78.2300033569336,355.1000061035156
2024-01-16 11:24:00-05:00,183.83999633789062,12.949999809265137,61.82500076293945,130.41000366210938,161.91000366210938,113.5999984741211,78.2699966430664,355.0
2024-01-16 11:25:00-05:00,183.94020080566406,12.970000267028809,61.68000030517578,130.4199981689453,161.91000366210938,113.66000366210938,78.19999694824219,355.0899963378906
